,uri,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
147,spotify:track:6of2ZfDlLNhV35k7iUWICR,0.465,0.6890000000000001,8.0,-4.771,0.0,0.0736,0.253,0.0,0.42700000000000005,0.753,83.186,221867.0,4.0
148,spotify:track:6NdkIejC39Pcwg9Buw5f2B,0.684,0.8340000000000001,2.0,-4.524,0.0,0.0675,0.0646,0.0,0.271,0.5379999999999999,164.02,217667.0,4.0
149,spotify:track:7mze3mJmu79AJu8SnS37pS,0.745,0.64,2.0,-5.494,1.0,0.0526,0.21,5.1e-05,0.11199999999999999,0.612,86.98100000000001,275680.0,4.0
150,spotify:track:2wuXWa84jPUoqN09HwZKs6,0.688,0.62,2.0,-9.367,1.0,0.091,0.0161,2.54e-06,0.0921,0.682,174.023,240893.0,4.0
151,spotify:track:1CdkNxTlkUWR4ZnXcKES3b,0.662,0.693,3.0,-4.298,1.0,0.0698,0.134,0.0,0.145,0.655,86.009,252120.0,4.0
152,spotify:track:2KQGs6oyLQwfqSZ5Zs0eje,0.79,0.718,8.0,-4.053,1.0,0.0357,0.00365,0.0,0.1,0.8490000000000001,120.98,243603.0,4.0
153,spotify:track:72tV5yaPth7ljp7wXotxKq,0.725,0.581,6.0,-5.632000000000001,1.0,0.0271,0.0984,0.0,0.0789,0.616,98.01899999999999,219053.0,4.0
154,spotify:track:3jmHcu9v3FFRgtztbEejgk,0.39,0.89,1.0,-6.145,1.0,0.203,0.0479,0.0,0.226,0.5579999999999999,83.052,306893.0,4.0
155,spotify:track:23rc0FT9mCa12LjYSeDXlW,0.46799999999999997,0.64,0.0,-5.862,1.0,0.0275,0.154,0.0,0.154,0.499,79.297,259933.0,4.0
156,spotify:track:2kzRSiyignH8yzPTrWvyPo,0.653,0.711,9.0,-6.454,1.0,0.0623,0.109,0.0,0.44299999999999995,0.769,160.048,191320.0,4.0
157,spotify:track:1KYF4Qx4VjYMk0LnIk94eA,0.8540000000000001,0.475,9.0,-9.436,0.0,0.127,0.33399999999999996,0.00022799999999999999,0.182,0.8009999999999999,119.993,280627.0,4.0
158,spotify:track:3pslJTHa2erBQF9FXxHcFY,0.507,0.804,10.0,-4.015,1.0,0.385,0.498,0.0,0.67,0.563,78.442,261042.0,4.0
159,spotify:track:2ZM1NW0pzSYHqf0Fq6Ze6d,0.85,0.58,2.0,-8.156,1.0,0.0563,0.0171,1.41e-06,0.07200000000000001,0.321,93.01799999999999,212280.0,4.0
160,spotify:track:5McaJyRrqKgiufVAgNQUYX,0.8140000000000001,0.526,5.0,-6.915,1.0,0.0699,0.128,0.0,0.221,0.836,85.00399999999999,216400.0,4.0
161,spotify:track:0Om7fwW0hsztC0SwZXiXRd,0.638,0.81,4.0,-4.907,0.0,0.158,0.006490000000000001,0.0,0.466,0.46799999999999997,123.02600000000001,283853.0,4.0
162,spotify:track:0tRvyeMtk2ENN9wnuCxuPf,0.73,0.743,6.0,-5.141,1.0,0.0373,0.205,0.0,0.0893,0.514,90.256,266707.0,4.0
163,spotify:track:7G5FO7sFeC7Idwu9cXzVNl,0.6940000000000001,0.556,5.0,-8.558,0.0,0.0892,0.18,0.0284,0.105,0.19699999999999998,119.946,220625.0,4.0
164,spotify:track:3hB5DgAiMAQ4DzYbsMq1IT,0.609,0.37799999999999995,4.0,-9.828,1.0,0.43799999999999994,0.835,0.0,0.28,0.515,100.41799999999999,233720.0,4.0
165,spotify:track:14CsUVcoKztExH6aSgfrfb,0.621,0.616,6.0,-7.211,0.0,0.15,0.0765,0.0,0.131,0.512,122.93,269404.0,4.0
166,spotify:track:1QQfbfMfyzNZhT5fg3RpuS,0.932,0.462,9.0,-8.664,1.0,0.284,0.13699999999999998,7.91e-06,0.0653,0.7490000000000001,124.12200000000001,257231.0,4.0
167,spotify:track:2mKsPUojh602HvSeNt04CB,0.649,0.6729999999999999,1.0,-9.35,1.0,0.0638,0.249,0.0351,0.726,0.5870000000000001,78.535,427800.0,4.0
168,spotify:track:61dXuN3VyqGOyOeMfJXIPh,0.9159999999999999,0.72,0.0,-8.548,1.0,0.1,0.36,0.00016,0.0958,0.76,103.31200000000001,237000.0,4.0
169,spotify:track:4efoEY8iDBzUqitjmNDhpN,0.8140000000000001,0.48200000000000004,9.0,-10.493,1.0,0.0588,0.0111,1.57e-06,0.0476,0.615,148.404,180267.0,4.0
170,spotify:track:2B4itmbtcLGD9RIJVDhPcT,0.7709999999999999,0.608,5.0,-8.764,0.0,0.304,0.0128,0.0,0.183,0.747,79.977,236133.0,4.0
171,spotify:track:6cOrnBtY3jN76BQpYTiD8v,0.779,0.8190000000000001,4.0,-3.495,0.0,0.0611,0.0336,0.0,0.355,0.5539999999999999,74.007,190960.0,4.0
172,spotify:track:2hq7XNj4XKjqT8vUcV2LLa,0.693,0.828,7.0,-6.494,1.0,0.313,0.0605,0.0,0.0378,0.8959999999999999,139.74,254893.0,4.0
173,spotify:track:6aaapVfmDJ89UVD8zbvdXq,0.7959999999999999,0.449,5.0,-7.92,0.0,0.0871,0.107,8.53e-06,0.0636,0.501,71.707,229533.0,4.0
174,spotify:track:6nzZXE4iUSpG4LSlSGNH5e,0.629,0.565,7.0,-10.835999999999999,1.0,0.0271,0.239,0.00033999999999999997,0.259,0.585,88.006,202133.0,4.0
175,spotify:track:29eyZx4eRXMaZc4y95g0Oq,0.669,0.639,5.0,-5.2860000000000005,1.0,0.039,0.0711,0.0,0.205,0.316,113.016,202093.0,4.0
176,spotify:track:2eJ8ij1T3cNUKiGdcUvKhy,0.73,0.848,5.0,-5.2620000000000005,0.0,0.10099999999999999,0.0494,0.0,0.133,0.5589999999999999,65.025,213973.0,4.0
177,spotify:track:5jEZnbldTFctWNBYTEqFCj,0.665,0.405,8.0,-9.769,0.0,0.0273,0.8109999999999999,0.5329999999999999,0.335,0.528,140.987,260200.0,4.0
178,spotify:track:1wHdHpqOIL9Jqs925PkTWb,0.722,0.557,2.0,-8.35,1.0,0.0307,0.0111,0.0,0.0787,0.738,132.009,212027.0,4.0
179,spotify:track:66hzBMX46t2WvO4HH7kgiU,0.469,0.865,6.0,-4.178999999999999,1.0,0.332,0.11800000000000001,0.0,0.0992,0.516,92.045,263640.0,4.0
180,spotify:track:7bA0d6jzxTTWIBE8o7n41k,0.42100000000000004,0.61,2.0,-5.417999999999999,1.0,0.0274,0.0372,0.0,0.28800000000000003,0.713,81.608,212400.0,4.0
181,spotify:track:6fM4uVlC2brb5Di9O1vvry,0.557,0.759,10.0,-6.404,1.0,0.0794,0.654,0.0,0.109,0.736,170.028,194320.0,4.0
182,spotify:track:5DIwQRUce7d636AT8Czpwk,0.695,0.647,7.0,-7.394,1.0,0.28300000000000003,0.247,4.05e-05,0.0755,0.57,176.03099999999998,295747.0,4.0
183,spotify:track:3Jlxa8iOlmYIwnQAb1Xi4f,0.6459999999999999,0.805,5.0,-8.359,1.0,0.0483,0.00913,0.19,0.0621,0.184,174.988,266413.0,4.0
184,spotify:track:14WWzenpaEgQZlqPq2nk4v,0.725,0.534,11.0,-6.2379999999999995,1.0,0.0946,0.0752,0.0,0.0919,0.5579999999999999,91.97399999999999,219320.0,4.0
185,spotify:track:62uuztuThFtrMuigPgbGuR,0.292,0.5670000000000001,3.0,-4.191,1.0,0.0416,0.11199999999999999,1.01e-06,0.11900000000000001,0.392,153.19899999999998,120627.0,3.0
186,spotify:track:3vv9phIu6Y1vX3jcqaGz5Z,0.713,0.802,4.0,-7.055,1.0,0.0561,0.0435,0.0037700000000000003,0.309,0.34299999999999997,100.001,226739.0,4.0
187,spotify:track:0ZogPPD0uFaPXVhlZJOtSK,0.8059999999999999,0.753,1.0,-4.702,1.0,0.0681,0.151,0.0,0.28300000000000003,0.805,93.26700000000001,180639.0,4.0
188,spotify:track:4N0VFSI2wJu2NzwUuI0sMz,0.682,0.551,8.0,-8.746,1.0,0.28800000000000003,0.221,2.23e-05,0.133,0.35700000000000004,73.988,222165.0,4.0
189,spotify:track:5ZTPowK41qACT8FFuorbXW,0.81,0.7809999999999999,1.0,-8.26,1.0,0.0502,0.00128,0.524,0.085,0.865,116.012,210066.0,4.0
190,spotify:track:41on8RwRh22IHcChAN2gm8,0.727,0.7290000000000001,0.0,-2.99,1.0,0.326,0.171,0.0,0.07,0.512,117.932,284733.0,4.0
191,spotify:track:1YrC8s6yZWw23QxW6rfM9f,0.818,0.7829999999999999,1.0,-6.534,1.0,0.0444,0.23199999999999998,0.00886,0.0803,0.8190000000000001,99.992,162267.0,4.0
192,spotify:track:6ukMqDxnOPOgoHdak7Kyp3,0.795,0.616,1.0,-5.281000000000001,0.0,0.06,0.41700000000000004,0.0,0.349,0.815,110.015,190453.0,4.0
193,spotify:track:38qT775mKjrVXEP4q8y7Gc,0.905,0.721,5.0,-5.507999999999999,0.0,0.12300000000000001,0.551,6.8e-06,0.111,0.8290000000000001,125.001,211787.0,4.0
194,spotify:track:66S14BkJDxgkYxLl5DCqOz,0.851,0.551,4.0,-5.1770000000000005,1.0,0.0396,0.151,0.0,0.0827,0.807,131.922,219467.0,4.0
195,spotify:track:4ytiGaEUfAPKSXDSlQ7E1j,0.556,0.46799999999999997,9.0,-15.661,1.0,0.0298,0.10300000000000001,0.0219,0.0896,0.8109999999999999,138.766,179813.0,4.0
196,spotify:track:7BXToqZFtclAj6mshYWena,0.636,0.8809999999999999,2.0,-5.376,1.0,0.0758,0.134,0.00952,0.07400000000000001,0.845,118.23700000000001,133467.0,4.0
197,spotify:track:5nWbbQ0sIEabqPxAdqmh66,0.54,0.804,2.0,-7.112,1.0,0.0425,0.078,0.171,0.115,0.34700000000000003,129.088,234680.0,4.0
198,spotify:track:6IlGhjoj6bmqKqWPRQfy4x,0.51,0.873,9.0,-8.575,0.0,0.0759,0.0538,0.00442,0.0882,0.32799999999999996,116.963,261373.0,4.0
199,spotify:track:5kWobkGc1McvhM4LzWyJO3,0.479,0.794,4.0,-5.46,1.0,0.0467,0.0663,0.0,0.0325,0.922,125.616,144933.0,4.0
200,spotify:track:3672j9qcUufXuGwVoXHaeK,0.495,0.9359999999999999,4.0,-7.196000000000001,0.0,0.0401,0.0111,0.000709,0.276,0.8370000000000001,107.39399999999999,224480.0,4.0
201,spotify:track:57mY4qUaUegA3jvoyoz7oT,0.6579999999999999,0.847,0.0,-6.04,1.0,0.0598,0.0954,0.036000000000000004,0.273,0.779,127.09200000000001,257320.0,4.0
202,spotify:track:1klqBqLXdUN6ilIhtOAYtm,0.772,0.7290000000000001,4.0,-7.934,1.0,0.114,0.628,0.0169,0.0959,0.867,146.537,164653.0,4.0
203,spotify:track:2BMSH1f6Gk1X1fNoONRLSX,0.8240000000000001,0.634,8.0,-10.296,1.0,0.0342,0.369,0.0,0.0665,0.743,118.92200000000001,225587.0,4.0
204,spotify:track:0D4gIeyrMtxOAvCWsTHN9x,0.382,0.354,7.0,-6.595,1.0,0.0289,0.858,3.11e-06,0.168,0.435,87.01799999999999,142280.0,4.0
205,spotify:track:60SJRvzXJnVeVfS4RiH14u,0.47700000000000004,0.381,5.0,-10.237,0.0,0.0342,0.727,0.0,0.0615,0.32899999999999996,121.568,286920.0,4.0
206,spotify:track:75fuzn623bYyKISKlFHdCw,0.529,0.741,3.0,-5.6610000000000005,1.0,0.0268,0.11599999999999999,1.23e-06,0.0736,0.455,100.00399999999999,205240.0,4.0
207,spotify:track:3u9fHuAtjMY1RW2mZfO4Cf,0.6409999999999999,0.63,8.0,-6.393,1.0,0.0521,0.0372,0.0,0.4,0.415,79.955,241933.0,4.0
208,spotify:track:76ZnyGfjQZSM8GPfR7OqiJ,0.747,0.586,9.0,-10.119,0.0,0.0299,0.0708,8e-05,0.0427,0.893,164.718,201867.0,4.0
209,spotify:track:0ZFJpY6hELA21Y5d5YmdlR,0.728,0.7909999999999999,1.0,-7.324,0.0,0.0248,0.0261,0.0009390000000000001,0.0811,0.8959999999999999,109.12299999999999,212267.0,4.0
210,spotify:track:1s2I9Q7zAE78m7aVZOq3ug,0.35600000000000004,0.12,5.0,-22.644000000000002,0.0,0.0514,0.9840000000000001,0.0963,0.111,0.382,186.46,160440.0,4.0
211,spotify:track:10ViidwjGLCfVtGPfdcszR,0.545,0.59,2.0,-6.693,1.0,0.0327,0.32,0.000389,0.124,0.127,111.73899999999999,306320.0,4.0
212,spotify:track:7CAhxeaTYXn1qWNRkZl9ad,0.41200000000000003,0.473,4.0,-10.964,1.0,0.037000000000000005,0.38299999999999995,8.41e-05,0.541,0.6759999999999999,124.411,164907.0,4.0
213,spotify:track:4fZJG8y70r2hyw3Kb4sU4N,0.674,0.802,0.0,-7.085,1.0,0.0658,0.25,2.48e-06,0.161,0.742,129.355,147680.0,4.0
214,spotify:track:1lfjTOtTRUDkzcmahA4lcs,0.258,0.919,9.0,-6.9270000000000005,1.0,0.0809,0.065,0.0,0.27899999999999997,0.636,93.62,187293.0,4.0
215,spotify:track:1FHNctV68GUNLgXclG2DtR,0.639,0.845,10.0,-3.333,1.0,0.0372,0.0528,0.0,0.336,0.871,119.485,233373.0,4.0
216,spotify:track:4X1LS2LEYxKdlvHq5oZesi,0.58,0.634,7.0,-11.058,1.0,0.0252,0.145,0.000984,0.32899999999999996,0.935,97.919,285347.0,4.0
217,spotify:track:4UI0squ9TqDm4XpQ5ChxPA,0.45899999999999996,0.795,0.0,-3.265,1.0,0.0575,0.00316,0.000202,0.0751,0.513,123.23,255400.0,4.0
218,spotify:track:2RUFzxyUlI36KKy9Agkqze,0.539,0.907,0.0,-4.757,0.0,0.13,0.0193,0.0,0.825,0.5529999999999999,154.0,292093.0,4.0
219,spotify:track:5XzmZjXhMjDHr7ZfJ6DELQ,0.579,0.268,2.0,-5.65,1.0,0.0442,0.868,0.0,0.12,0.321,205.903,188238.0,4.0
220,spotify:track:4Li2WHPkuyCdtmokzW2007,0.789,0.858,1.0,-5.542000000000001,1.0,0.311,0.127,0.0,0.349,0.775,140.02200000000002,219333.0,4.0
221,spotify:track:4y6c5vMzKKM3KsMbHtjKx5,0.617,0.7170000000000001,10.0,-7.858,0.0,0.153,0.00564,0.0,0.408,0.49,103.992,311867.0,4.0
222,spotify:track:5XJJdNPkwmbUwE79gv0NxK,0.6459999999999999,0.696,1.0,-5.572,0.0,0.342,0.0192,0.0,0.0762,0.625,92.88,207401.0,4.0
223,spotify:track:0O986IRZ2rL3qGH5QiD4ZO,0.696,0.853,2.0,-4.122,1.0,0.237,0.00399,0.0,0.0843,0.685,92.976,196653.0,4.0
224,spotify:track:22wKQbMH8n7wZfso2VcLJL,0.677,0.89,6.0,-5.46,0.0,0.159,0.0123,0.0,0.321,0.622,96.009,193707.0,4.0
225,spotify:track:464TUmDMOV0e1kax8Bph40,0.828,0.6509999999999999,10.0,-6.96,0.0,0.154,0.145,0.0,0.0771,0.738,105.969,203160.0,4.0
226,spotify:track:4ITmmRIktaZYSuIkhuiC6U,0.805,0.767,5.0,-4.909,1.0,0.28800000000000003,0.489,0.0,0.0993,0.46799999999999997,86.01,252413.0,4.0
227,spotify:track:4NTWZqvfQTlOMitlVn6tew,0.591,0.889,7.0,-3.839,1.0,0.115,0.0189,0.0,0.155,0.65,143.067,239613.0,4.0
228,spotify:track:6lV2MSQmRIkycDScNtrBXO,0.66,0.867,6.0,-4.285,0.0,0.11599999999999999,0.11,0.0,0.0368,0.377,93.03299999999999,180480.0,4.0
229,spotify:track:3zSlSxrpNDflKPjgZ1RoVt,0.825,0.45299999999999996,10.0,-8.17,1.0,0.0451,0.513,0.0,0.102,0.614,108.991,168632.0,4.0
230,spotify:track:28GUjBGqZVcAV4PHSYzkj2,0.66,0.9,7.0,-5.02,1.0,0.14,0.0403,0.0,0.21899999999999997,0.591,85.51,213253.0,4.0
231,spotify:track:3myI1o0izYfh2z9JTQzCfJ,0.5429999999999999,0.73,1.0,-6.086,0.0,0.0384,0.0063100000000000005,0.0,0.213,0.267,150.187,275387.0,4.0
232,spotify:track:16reakUNjt48eY9D9VfqyA,0.46799999999999997,0.5589999999999999,0.0,-6.138,0.0,0.027000000000000003,0.00121,0.0,0.0866,0.113,79.962,293040.0,4.0
233,spotify:track:0lZdHkKFAOnVBEq8Ze1Gsg,0.515,0.626,7.0,-5.8229999999999995,0.0,0.24,0.00526,0.0,0.10800000000000001,0.28600000000000003,181.882,203547.0,4.0
234,spotify:track:16GHcGtW9Io7AuVdNmTjv3,0.375,0.862,11.0,-3.363,0.0,0.255,0.071,0.0,0.21100000000000002,0.478,159.841,338853.0,4.0
235,spotify:track:3uqinR4FCjLv28bkrTdNX5,0.674,0.695,6.0,-8.636000000000001,0.0,0.278,0.0387,0.00202,0.19399999999999998,0.773,151.486,221840.0,4.0
236,spotify:track:5jnxxpX2834SB6LJ0S73Uz,0.8290000000000001,0.428,0.0,-9.469,1.0,0.0831,0.055999999999999994,0.00413,0.13699999999999998,0.45,148.075,299333.0,4.0
237,spotify:track:31Q9ZTF9x81BDonlObCbvP,0.457,0.9059999999999999,5.0,-2.278,0.0,0.342,0.249,0.0,0.182,0.54,104.02,357707.0,5.0
238,spotify:track:1TrlqoDy1p0IJNoMjPTPqb,0.627,0.723,1.0,-6.782,1.0,0.37799999999999995,0.172,0.0,0.46799999999999997,0.757,84.848,216813.0,4.0
239,spotify:track:12yGwtB2h9NlzeOKYfVYTF,0.8009999999999999,0.45399999999999996,2.0,-6.035,1.0,0.0371,0.225,0.0,0.226,0.34,125.139,293067.0,4.0
240,spotify:track:3qKGvSu1inEZKwYQnMavNA,0.94,0.743,5.0,-5.166,0.0,0.0475,0.317,0.0,0.0909,0.932,118.988,212360.0,4.0
241,spotify:track:3YnZjZgwFapSw7J9FPlhpf,0.8320000000000001,0.87,8.0,-4.2,0.0,0.166,0.26899999999999996,0.0,0.415,0.5770000000000001,137.998,240747.0,4.0
242,spotify:track:3tvWMBIblzT5FSjKtIeRR1,0.68,0.687,9.0,-6.162000000000001,0.0,0.0709,0.0161,0.0,0.261,0.467,150.053,249533.0,4.0
243,spotify:track:2SpEHTbUuebeLkgs9QB7Ue,0.674,0.537,1.0,-10.970999999999998,0.0,0.0363,0.5660000000000001,0.0,0.131,0.809,110.57799999999999,161533.0,4.0
244,spotify:track:0wQCKR9OFjYu5Kzrk7WivJ,0.648,0.846,0.0,-6.731,1.0,0.0424,0.19899999999999998,4.23e-06,0.0803,0.815,160.075,343413.0,4.0
245,spotify:track:5sQGo3fB2NoFalyy4uZjiu,0.526,0.235,7.0,-14.074000000000002,0.0,0.0991,0.907,4.44e-06,0.111,0.377,91.24,212482.0,1.0
246,spotify:track:4tCAUO6N4ioKpKlpbK570r,0.562,0.49200000000000005,10.0,-7.26,1.0,0.0269,0.158,2.44e-05,0.09699999999999999,0.237,83.008,235040.0,4.0
247,spotify:track:6DsFZITJMPnh8z5XewfVmL,0.55,0.6890000000000001,3.0,-7.76,0.0,0.094,0.0498,0.0,0.207,0.408,99.904,224487.0,4.0
248,spotify:track:6m3ZWIXhjoV76syT1j2oE9,0.631,0.6609999999999999,5.0,-5.5,0.0,0.0999,0.22699999999999998,1.43e-06,0.166,0.698,174.03099999999998,178333.0,4.0
249,spotify:track:0uIDxM4fdk9zHQzbhr5Jgq,0.7909999999999999,0.493,8.0,-11.077,1.0,0.0459,0.48700000000000004,0.00517,0.0996,0.309,109.999,198545.0,4.0
250,spotify:track:4AOpEhqA7zHxQjkHmRrAp7,0.79,0.705,0.0,-4.684,0.0,0.0383,0.0807,4.8100000000000004e-05,0.251,0.501,121.969,195561.0,4.0
251,spotify:track:41UysCUi6q9DW8bio4nXlF,0.7170000000000001,0.7829999999999999,7.0,-4.718,1.0,0.182,0.0551,0.0,0.126,0.635,119.984,242651.0,4.0
252,spotify:track:0vq0qoIMXjE8uFzIIyiOy9,0.759,0.535,8.0,-9.431000000000001,1.0,0.0441,0.078,0.0121,0.107,0.46,78.993,238250.0,4.0
253,spotify:track:5eyk6upjkaXG3MAKqCt70K,0.841,0.545,7.0,-8.696,1.0,0.0475,0.8390000000000001,0.8440000000000001,0.10099999999999999,0.897,125.007,226000.0,4.0
254,spotify:track:5ZPVQMYn6nD6KYY9U6lwVA,0.604,0.53,4.0,-5.912999999999999,0.0,0.0318,0.423,7.2000000000000005e-06,0.29600000000000004,0.5820000000000001,92.01799999999999,222814.0,4.0
255,spotify:track:4kIax7rpUOqftxt5SCcJYm,0.55,0.653,0.0,-7.433,1.0,0.0498,0.0385,0.0,0.11,0.141,119.925,232000.0,4.0
256,spotify:track:5h0MKwVieXzzrpvUB6T6P6,0.7959999999999999,0.284,7.0,-12.248,0.0,0.146,0.912,0.155,0.107,0.18899999999999997,107.009,225421.0,4.0
257,spotify:track:3RXpeuxTgxqMzqGXVLRiCy,0.8109999999999999,0.873,0.0,-6.71,1.0,0.0963,0.0474,0.8759999999999999,0.111,0.9109999999999999,122.988,366829.0,4.0
258,spotify:track:7BKLCZ1jbUBVqRi2FVlTVw,0.748,0.524,8.0,-5.599,1.0,0.0338,0.414,0.0,0.111,0.6609999999999999,95.01,244960.0,4.0
259,spotify:track:5XuXVVTEyGZNrkA20g65v3,0.736,0.904,1.0,-11.210999999999999,1.0,0.313,0.0105,0.9209999999999999,0.0501,0.574,159.97299999999998,121652.0,4.0
260,spotify:track:064ZZYIlb6rFjXQtOCu6CB,0.777,0.511,5.0,-8.544,0.0,0.0841,0.488,0.00825,0.1,0.0652,146.049,327278.0,1.0
261,spotify:track:4HEqM4RSvXQAXqSdqqD8qE,0.297,0.142,1.0,-14.790999999999999,1.0,0.0357,0.978,0.122,0.0728,0.08,67.184,202604.0,4.0
262,spotify:track:3CGaQgllQBGGZAfgkQx9G0,0.516,0.39299999999999996,4.0,-12.245,0.0,0.0515,0.125,0.00898,0.49700000000000005,0.0391,87.49600000000001,233201.0,4.0
263,spotify:track:1bbjnkrO2CMcgNukbC8H3G,0.621,0.28600000000000003,6.0,-15.692,1.0,0.9309999999999999,0.551,0.0,0.239,0.5529999999999999,172.283,77610.0,5.0
264,spotify:track:5Ewucb2faXdF6SqzciBE4K,0.759,0.792,2.0,-6.518,1.0,0.262,0.12300000000000001,0.0,0.353,0.665,152.112,217135.0,4.0
265,spotify:track:2LvRR121MWFmmEGkuV2vQP,0.919,0.506,1.0,-7.14,1.0,0.304,0.132,0.0,0.0771,0.273,97.465,220240.0,4.0
266,spotify:track:5eDSIqpuAPnUvlvw7QRT2j,0.8170000000000001,0.7070000000000001,11.0,-7.433,0.0,0.048,0.0218,0.00196,0.162,0.625,120.984,165147.0,4.0
267,spotify:track:1SPZVjnrKollNvGPMN5qRO,0.7829999999999999,0.7559999999999999,9.0,-6.711,1.0,0.035,0.0546,0.0688,0.0894,0.39,122.01,388393.0,4.0
268,spotify:track:2YlZnw2ikdb837oKMKjBkW,0.63,0.53,0.0,-7.2589999999999995,1.0,0.0434,0.4,0.0,0.177,0.41700000000000004,108.038,225053.0,3.0
269,spotify:track:1zusIxNqJu8i4g6P6hJ2Qa,0.7929999999999999,0.8590000000000001,0.0,-3.7739999999999996,1.0,0.0332,0.266,0.000356,0.133,0.9640000000000001,129.911,219920.0,4.0
270,spotify:track:5nPdMALTEd7HOjn16oNf2X,0.7290000000000001,0.8440000000000001,5.0,-8.824,1.0,0.0344,0.149,2.87e-06,0.0604,0.777,131.459,275440.0,4.0
271,spotify:track:5ZS8rDF1FrYyhbZM99BPpn,0.37799999999999995,0.91,4.0,-4.854,1.0,0.107,0.196,0.0,0.8490000000000001,0.504,115.68799999999999,237787.0,4.0
272,spotify:track:2LTIrVBonJJLQHAjw41b28,0.777,0.71,5.0,-5.694,0.0,0.0539,0.0412,0.0811,0.0577,0.306,109.029,244174.0,4.0
273,spotify:track:60Vf6CzsBSVCElQnddU2n0,0.7170000000000001,0.5710000000000001,10.0,-8.472999999999999,1.0,0.0298,0.537,0.386,0.10099999999999999,0.5489999999999999,119.98899999999999,336868.0,4.0
274,spotify:track:5SjC5nUco5hHp3zDXUHnbh,0.7290000000000001,0.379,11.0,-11.255999999999998,1.0,0.0891,0.804,0.000335,0.0697,0.429,119.867,161493.0,4.0
275,spotify:track:515ka3A61zIelXCIRdfFIe,0.74,0.455,5.0,-13.732000000000001,0.0,0.0478,0.649,0.897,0.419,0.105,118.19,232623.0,4.0
276,spotify:track:4JHIOQE4nAtUSfGuzDLjYa,0.688,0.532,6.0,-8.361,0.0,0.0875,0.0356,3.08e-06,0.172,0.565,164.06799999999998,223079.0,4.0
277,spotify:track:2Fn3coxd0xAZ09JtrgcgHa,0.604,0.745,9.0,-4.103,1.0,0.0385,0.0161,0.0,0.0542,0.205,104.941,220573.0,4.0
278,spotify:track:7hpYCMT1Ic1J5usyyHs3D0,0.892,0.727,5.0,-6.504,0.0,0.121,0.00525,0.00674,0.598,0.636,124.986,464640.0,4.0
279,spotify:track:17MHHk7y0s1hgcNkXGHglB,0.499,0.305,9.0,-12.495999999999999,0.0,0.115,0.474,0.0356,0.16,0.192,98.18,172987.0,4.0
280,spotify:track:1rnhEFrn86ZZlQoMNuZeMd,0.762,0.583,0.0,-6.409,1.0,0.0405,0.58,0.0103,0.134,0.595,95.98299999999999,155000.0,4.0
281,spotify:track:1OJz2inRy92V6rxt8UBHED,0.738,0.615,9.0,-8.829,1.0,0.29,0.349,0.0,0.111,0.41100000000000003,140.02200000000002,242067.0,4.0
282,spotify:track:6HwPEeSVENUIxHtS0Omp1O,0.534,0.445,4.0,-9.155,1.0,0.0292,0.456,0.0684,0.11199999999999999,0.136,146.107,282693.0,4.0
283,spotify:track:6fB2IbHnkglPZQGlnOg0lT,0.762,0.612,3.0,-6.797999999999999,0.0,0.0782,0.228,0.009640000000000001,0.34600000000000003,0.365,119.98200000000001,180293.0,4.0
284,spotify:track:2v06ZOVTUrUoBNKOCqS22m,0.735,0.711,10.0,-5.922000000000001,1.0,0.0318,0.0778,0.00022999999999999998,0.0916,0.795,114.041,254000.0,4.0
285,spotify:track:1Pf2K0tyDDDdcG0E7PwOix,0.7240000000000001,0.902,0.0,-4.673,1.0,0.0451,0.0251,1.99e-06,0.0701,0.48,122.038,176347.0,4.0
286,spotify:track:21yOfOM2k3IdkNrDMO8yVl,0.5770000000000001,0.8490000000000001,1.0,-7.511,0.0,0.0759,0.205,6.94e-06,0.207,0.596,117.962,199693.0,4.0
287,spotify:track:1FnVowcPqnMDmWaOqG0VOL,0.457,0.695,0.0,-8.603,0.0,0.0747,0.205,0.0,0.375,0.10400000000000001,122.154,207053.0,4.0
288,spotify:track:5qeL0fWg4IDLZNUjVu53f2,0.779,0.634,3.0,-7.975,0.0,0.0607,0.212,0.0634,0.11,0.5760000000000001,124.04700000000001,236129.0,4.0
289,spotify:track:7uzudGwu8EG5deuFD7EEJm,0.743,0.564,5.0,-8.761000000000001,1.0,0.045,0.299,0.0006929999999999999,0.109,0.505,120.012,198000.0,4.0
290,spotify:track:7EVG8LgkxwLcMskvF6VVZy,0.715,0.737,7.0,-6.574,1.0,0.0345,0.13699999999999998,0.00636,0.10099999999999999,0.434,120.04899999999999,184000.0,4.0
291,spotify:track:4dqnFd0dfgh4HgZ1w3AGTE,0.71,0.61,3.0,-6.316,1.0,0.0271,0.0371,0.0017800000000000001,0.133,0.457,125.01799999999999,195840.0,4.0
292,spotify:track:1sfmIZRBmY5yq5wRQs987T,0.674,0.647,5.0,-6.105,1.0,0.0474,0.000395,0.00203,0.0696,0.287,124.04799999999999,208138.0,4.0
293,spotify:track:0GSU6yLOJqO10ziQuBLWOE,0.6559999999999999,0.594,5.0,-6.042999999999999,1.0,0.0307,0.716,0.0802,0.376,0.57,127.992,219333.0,4.0
294,spotify:track:63Qco1ncI5U4qEUnxL1DsH,0.762,0.821,0.0,-4.087,1.0,0.0453,0.0605,0.0034100000000000003,0.141,0.858,121.98,197733.0,4.0
